"";"m1";"m2";"chr";"pos";"lod"
"1379";"Mthfd2l";"Irgm1";"11";28,840003;3,51912110022782
"1380";"D18Ertd653e";"Cndp2";"18";57,530005;6,45166971436398
"1381";"Casp8";"arpc1b";"5";85,030006;5,2620760414728
"1382";"Casp8";"Rpl24";"16";33,740003;3,41854946458189
"1383";"Colec12";"Cd14";"18";19,46;5,32026001531267
"1384";"C1rl";"Capg";"6";32,270003;3,25258336077641
"1385";"Foxd4";"rpl9";"5";33,660002;4,29470411144325
"1386";"Foxd4";"Tmbim6";"15";56,130003;85,2436985037278
"1387";"Rims2";"Atf4";"15";37,850002;5,45812680085412
"1388";"Nanos1";"Cd74";"18";34,410001;3,53325930481494
"1389";"Pfkfb3";"Rps3a1";"3";37,830003;3,44683849054614
"1390";"Pfkfb3";"Irgm1";"11";28,840003;3,43020675198966
"1391";"Pfkfb3";"Bc005537";"13";10,680001;3,33300281811429
"1392";"Pikfyve";"Rpl17";"18";50,960003;3,16295169865246
"1393";"Zfp783";"arpc1b";"5";85,030006;3,8533688888044
"1394";"Retsat";"Tfec";"6";7,61;3,30379538970494
"1395";"Col3a1";"sdcbp";"4";2,91;3,06233879579701
"1396";"Cr1l";"Itpkb";"1";84,270009;4,31153098855633
"1397";"Gm15706";"Rpl10";"X";37,94;3,67562214850323
"1398";"Mthfd1l";"Syk";"13";27,410003;4,5322560952862
"1399";"Csf3r";"Prdx1";"4";53,280004;3,30856952435791
"1400";"Gm14023";"Znfx1";"2";87,220007;3,71018203025658
"1401";"Prkag3";"Rpl23a";"11";46,740006;3,54867098718128
"1402";"Wdr86";"Cd36";"5";8,11;4,14639836078585
"1403";"D11Wsu47e";"Cd36";"5";8,11;3,05714655530026
"1404";"Hdac5";"Lamp1";"8";5,73;3,25987853993052
"1405";"Cyp1b1";"sdcbp";"4";2,91;4,2295226185964
"1406";"Asah1";"Msr1";"8";23,890001;3,22771479530002
"1407";"Itpripl2";"Rps3";"7";54,070006;7,2566747398283
"1408";"Itpripl2";"Sat1";"X";72,380002;3,79871508395343
"1409";"Slc24a1";"Gnb2l1";"11";28,770002;3,02652040153458
"1410";"Slc24a1";"Erbb2ip";"13";56,160005;3,0750048273728
"1411";"B4galt7";"Tnfsf9";"17";29,670003;3,11835807386992
"1412";"Krt222";"Plek";"11";9,41;3,92406098032418
"1413";"Krt222";"Rpl24";"16";33,740003;4,32670771625356
"1414";"E2f4";"Cox7a2l";"17";53,020004;3,19122379688397
"1415";"E2f4";"Rps4x";"X";45,200001;3,02801758635244
"1416";"Sqle";"Grina";"15";35,590001;4,39046597353997
"1417";"Gm614";"Rpl7";"1";4,94;3,4375779751908
"1418";"St3gal5";"Capg";"6";32,270003;3,11479924925839
"1419";"Zfp945";"Calr";"8";41,210003;3,05493974361258
"1420";"Il17c";"Ccrl2";"9";60,920005;3,74685200738639
"1421";"Rab26";"Rpl24";"16";33,740003;11,1474461882728
"1422";"Slc43a2";"sdcbp";"4";2,91;4,15514753238342
"1423";"Leprot";"Slc15a3";"19";7,230003;3,11879767098146
"1424";"Mybpc3";"Cd44";"2";54,130004;4,42584364657537
"1425";"Rab11fip1";"Msr1";"8";23,890001;3,88289011768386
"1426";"H47";"Srgn";"10";32,420003;3,88662019571785
"1427";"Fam38a";"Calr";"8";41,210003;3,88865213114775
"1428";"Zfp951";"Ifitm3";"7";86,250008;3,2365309133758
"1429";"D14Ertd668e";"Lgals3";"14";24,600001;3,19144797360833
"1430";"Bace1";"Gnb2l1";"11";28,770002;4,35174742928367
"1431";"E230029C05Rik";"Cd274";"19";23,880004;3,8086519385883
"1432";"E030018B13Rik";"tnfrsf1b";"4";78,170005;3,18237594892824
"1433";"Cd82";"Cd44";"2";54,130004;4,38976596482054
"1434";"Cd82";"Rpl35a";"16";23,590002;3,41322472667299
"1435";"Arv1";"Apoe";"7";9,940001;4,32767062085732
"1436";"Fos";"sdcbp";"4";2,91;4,94490589049258
"1437";"Elane";"Rpl24";"16";33,740003;5,50335113437122
"1438";"Cdkl2";"Anxa5";"3";17,460001;3,45458458466173
"1439";"Il4ra";"Irgm1";"11";28,840003;5,44490946710755
"1440";"Nupl1";"Atp5a1";"18";52,380004;3,42882943069825
"1441";"Ly6a";"Irg1";"14";51,670005;3,03016748246735
"1442";"Selenbp2";"Sep15";"3";68,940007;3,29921190490528
"1443";"Fam92a";"Rpl35a";"16";23,590002;3,17636615186665
"1444";"Gdap10";"Cd14";"18";19,46;3,69404802388792
"1445";"Ints1";"sdcbp";"4";2,91;3,5934118335166
"1446";"Riok1";"Hmgb2";"8";29,900002;3,2152936881164
"1447";"Zswim3";"Tnfaip3";"10";8,08;3,0180976418282
"1448";"Ermap";"Irgm1";"11";28,840003;3,26194569058987
"1449";"Cyp2a4";"Hnrnpa3";"2";44,750002;3,2660496949366
"1450";"Cyp2a4";"Cd36";"5";8,11;3,3606701771784
"1451";"Bbs10";"Ptprc";"1";60,730007;3,05934754196737
"1452";"Numb";"Psme2";"14";28,190002;3,06259735033622
"1453";"Snord47";"Slc6a6";"6";40,730004;3,50553001890967
"1454";"Ap3m1";"Il10ra";"9";24,840002;4,34581653902236
"1455";"Anxa1";"Slc15a3";"19";7,230003;3,39856373010414
"1456";"Yif1a";"sdcbp";"4";2,91;3,36396610569915
"1457";"Cdca4";"sdcbp";"4";2,91;3,59026563696901
"1458";"Rhoc";"Cd53";"3";46,530005;3,22944718282002
"1459";"Lactb2";"Pld3";"7";15,920002;3,20979395772703
"1460";"Chid1";"Npc2";"12";39,370003;3,10031018202762
"1461";"Irf6";"Rpl24";"16";33,740003;4,57749325005068
"1462";"Cdkn2c";"Cox7a2l";"17";53,020004;3,00500034714643
"1463";"Cyp51";"Atp6v1g1";"4";34,010002;3,51416576277667
"1464";"Pcdhgb7";"Gnb2l1";"11";28,770002;3,10108621797562
"1465";"Naif1";"Arpc2";"1";38,490004;3,08162009287095
"1466";"Cox6c";"Cox7a2l";"17";53,020004;3,02519919988974
"1467";"Gm16432";"Npc2";"12";39,370003;3,70404359519011
"1468";"Gm16432";"Rpl24";"16";33,740003;4,41565327873439
"1469";"Jrk";"Ptma";"1";43,960005;3,48387795555152
"1470";"Tfdp2";"rpl9";"5";33,660002;3,09558926838672
"1471";"Apol9b";"Cflar";"1";29,160002;5,71591772126556
"1472";"Gm13315";"Irgm1";"11";28,840003;3,52488998051913
"1473";"Zfp944";"Ppp1ca";"19";3,89;3,50635472454045
"1474";"Ctdsp2";"Rpl34";"3";60,550006;3,89784878813402
"1475";"Col6a2";"Cd36";"5";8,11;4,29460110290575
"1476";"Nhp2";"Rps12";"10";11,100001;3,07101197288382
"1477";"Ccdc101";"Aldoa";"7";69,250007;3,30819652049539
"1478";"Gm949";"sdcbp";"4";2,91;23,7657815217425
"1479";"Capns2";"Spi1";"2";50,440003;3,3042420716373
"1480";"Adcy9";"Rpl34";"3";60,550006;3,11567189317314
"1481";"Cecr2";"Tnfaip2";"12";60,990006;4,57863726457406
"1482";"Fn1";"Dbi";"1";52,650006;3,31206052030997
"1483";"Gm13157";"Arpc2";"1";38,490004;7,28325318074216
"1484";"Gpr85";"Nrp2";"1";31,350003;4,14548842186314
"1485";"Pdzd7";"Rpl7";"1";4,94;3,34744434051879
"1486";"Pdzd7";"cxcl2";"5";44,780003;3,49675098973038
"1487";"Fam96a";"Irg1";"14";51,670005;3,80642950293394
"1488";"Ankrd2";"Rps3a1";"3";37,830003;3,23780594929775
"1489";"Trim41";"Hnrnpa2b1";"6";24,870002;3,3962859882121
"1490";"Gm3852";"Cd36";"5";8,11;4,2946007893751
"1491";"Gm13939";"Rap2b";"3";29,810002;4,71520824881762
"1492";"Mmp11";"Wdr1";"5";20,630001;3,64490142188605
"1493";"Rabif";"Klf6";"13";2,94;3,66115303541033
"1494";"Akt3";"Grn";"11";66,290011;4,12261340423052
"1495";"Ift140";"Rpl23a";"11";46,740006;3,05367153965556
"1496";"Ccdc63";"Atp6v1g1";"4";34,010002;3,57788483502056
"1497";"Plcd4";"Rps9";"7";2,13;3,27569356353249
"1498";"Tssc4";"spp1";"5";50,680004;3,98887115355949
"1499";"Gm14354";"rpl9";"5";33,660002;4,29470411144324
"1500";"Gm14354";"Tmbim6";"15";56,130003;85,2436985037278
"1501";"Rptn";"Tmbim6";"15";56,130003;5,66976321527768
"1502";"Tmem37";"Pik3r5";"11";41,690005;3,08879209036347
"1503";"Celf3";"arpc1b";"5";85,030006;3,11580546184451
"1504";"Prepl";"Sep15";"3";68,940007;3,04433364123378
"1505";"Pxmp3";"Fau";"19";4,340001;3,93070504060796
"1506";"Nlrc5";"arpc1b";"5";85,030006;3,28048313004633
"1507";"Nlrc5";"Rpl24";"16";33,740003;3,1489526843724
"1508";"Tbx21";"sdcbp";"4";2,91;16,7931497111916
"1509";"Srcrb4d";"Snx3";"10";22,890002;4,66957261200066
"1510";"Bloc1s1";"Ptma";"1";43,960005;3,52329936649105
"1511";"Dpf3";"Rps3a1";"3";37,830003;4,2946010291459
"1512";"Dennd2a";"Rps3a1";"3";37,830003;4,93846013609875
"1513";"Nxn";"arpc1b";"5";85,030006;5,88362790622908
"1514";"Nxn";"Nfkbia";"12";24,000002;3,28460351028405
"1515";"Nxn";"Rpl24";"16";33,740003;3,88219351957185
"1516";"Lman2";"Ptma";"1";43,960005;3,34015188816684
"1517";"Lman2";"Cd83";"13";21,600002;6,01288011837583
"1518";"Gpt";"Cd14";"18";19,46;3,6622193887449
"1519";"Nrg1";"Cd36";"5";8,11;4,2946007893751
"1520";"Tmem53";"Irg1";"14";51,670005;3,22582873059702
"1521";"Slc30a10";"rpl9";"5";33,660002;4,29470411144323
"1522";"Slc30a10";"Tmbim6";"15";56,130003;85,2436985037277
"1523";"Myh11";"Rpl24";"16";33,740003;14,659558950824
"1524";"Heatr1";"Bc005537";"13";10,680001;3,23850430693131
"1525";"Zfp445";"Ptma";"1";43,960005;3,93099745960973
"1526";"Igsf11";"Cd36";"5";8,11;5,35028217180295
"1527";"Nab2";"Rpl23a";"11";46,740006;3,07396539397983
"1528";"Ly86";"Cd83";"13";21,600002;9,20880771850767
"1529";"Gbas";"Rpl35";"2";24,420001;3,03859853795528
"1530";"Ap1s3";"Mx2";"16";57,510005;3,93122501930463
"1531";"Tspan7";"Rps3a1";"3";37,830003;4,29460102914591
"1532";"Dynlt1b";"Rps11";"7";29,140003;3,44656935516874
"1533";"Dynlt1b";"Trem2";"17";23,990002;6,18400106101433
"1534";"Optn";"Bc005537";"13";10,680001;3,06897169458801
"1535";"Rassf10";"Irgm1";"11";28,840003;4,2946010797504
"1536";"Mrgpra4";"Rps3a1";"3";37,830003;4,2946010291459
"1537";"Prlr";"Rps9";"7";2,13;4,16442167565823
"1538";"Gm960";"Rps3a1";"3";37,830003;4,2946010291459
"1539";"Chchd7";"Npc2";"12";39,370003;3,52681333592268
"1540";"Casc4";"Ell2";"13";40,930004;3,22502067656669
"1541";"Ifi30";"Ptma";"1";43,960005;3,41722657896034
"1542";"BB283400";"Ccrl2";"9";60,920005;4,05500670090387
"1543";"Wbscr27";"Rps24";"14";14,42;3,57539184004631
"1544";"Phf16";"Npc2";"12";39,370003;3,49976482368492
"1545";"Phf16";"Rpl10";"X";37,94;3,10135943933334
"1546";"Pfkfb2";"sdcbp";"4";2,91;4,70270186739879
"1547";"Ncapd3";"Ifitm3";"7";86,250008;3,25301786087362
"1548";"Olfr791";"sdcbp";"4";2,91;23,7657815217425
"1549";"Dda1";"Slc15a3";"19";7,230003;3,10201780770275
"1550";"Ccdc132";"Gapdh";"6";59,320007;3,14346308799512
"1551";"Acrbp";"Ptprc";"1";60,730007;3,1078813856911
"1552";"Acrbp";"Rps3a1";"3";37,830003;3,12763342469864
"1553";"Gm973";"Slc6a6";"6";40,730004;3,51914905244411
"1554";"Nmnat1";"Fabp5";"3";2,47;3,67669051856883
"1555";"Nmnat1";"Erbb2ip";"13";56,160005;3,80502749987828
"1556";"Acsm5";"Rps3a1";"3";37,830003;4,2946010291459
"1557";"Nnt";"sdcbp";"4";2,91;3,14611096284987
"1558";"Nnt";"Rps11";"7";29,140003;3,39914076651284
"1559";"Nnt";"Erbb2ip";"13";56,160005;3,24459950939214
"1560";"Evi2b";"Ldha";"7";30,600004;3,95286054349299
"1561";"Ugt2b37";"Rpl24";"16";33,740003;76,6292665378949
"1562";"Ccdc125";"Eef1a1";"9";43,650004;3,01038626136728
"1563";"Stau2";"Psme2";"14";28,190002;3,01297613754537
"1564";"Plekha8";"Hnrnpa2b1";"6";24,870002;4,92971492629102
"1565";"Dcn";"sdcbp";"4";2,91;4,67031669660326
"1566";"Dcn";"Gapdh";"6";59,320007;4,88021843417542
"1567";"Spata2";"Rpl24";"16";33,740003;3,4900330531476
"1568";"Pfdn5";"Cd14";"18";19,46;3,11160175302504
"1569";"Gm2027";"Rtp4";"16";14,550001;5,1356554606539
"1570";"Vwa5b1";"Cd36";"5";8,11;4,29460110290576
"1571";"Dgcr6";"Lgals3";"14";24,600001;4,03502828496517
"1572";"Kctd4";"sdcbp";"4";2,91;3,7593770368465
"1573";"Id4";"Gnb2l1";"11";28,770002;4,10459091916669
"1574";"Spag7";"sdcbp";"4";2,91;3,48379205850144
"1575";"Nrip1";"Rpl35";"2";24,420001;3,48955276725853
"1576";"Col25a1";"sdcbp";"4";2,91;5,86617680239856
"1577";"Bin1";"Rps3";"7";54,070006;3,46181540800456
"1578";"Spsb1";"Trem2";"17";23,990002;3,63549990460248
"1579";"Dnajc17";"Il10ra";"9";24,840002;3,68994029075459
"1580";"Herpud1";"Calr";"8";41,210003;5,20078128721524
"1581";"Taf6";"Cd83";"13";21,600002;3,00599700647433
"1582";"Cd160";"Cd53";"3";46,530005;3,16870817366341
"1583";"Synj1";"Cd14";"18";19,46;3,6743688774129
"1584";"Tigit";"Irgm1";"11";28,840003;4,33602720134443
"1585";"Ubxn4";"Ptma";"1";43,960005;3,79853765843182
"1586";"Zfp575";"Hnrnpa3";"2";44,750002;3,04465795216148
"1587";"Zfp575";"Il12b";"11";25,940001;3,20174067197148
"1588";"Slc4a3";"Mtpn";"6";15,270001;4,48758862803395
"1589";"Fbxw2";"Ptma";"1";43,960005;4,34786585399833
"1590";"Asb14";"Hnrnpa3";"2";44,750002;5,27821668149911
"1591";"AI848100";"Litaf";"16";6,28;3,68990773160604
"1592";"Cetn4";"Rplp1";"9";33,500003;3,14094586115039
"1593";"Xkr8";"Prdx1";"4";53,280004;3,0511259967174
"1594";"Xkr8";"Ccl2";"11";49,820007;5,94590912267873
"1595";"Ywhab";"Ptma";"1";43,960005;3,50246084876618
"1596";"Serinc1";"Tnfaip3";"10";8,08;4,80946487288347
"1597";"Nagk";"Cox7a2l";"17";53,020004;3,63276737306429
"1598";"Myom2";"Rps3a1";"3";37,830003;4,29460102140448
"1599";"Eftud1";"spp1";"5";50,680004;5,47018208459639
"1600";"BC030476";"sdcbp";"4";2,91;4,59390950920927
"1601";"BC030476";"Fau";"19";4,340001;3,19461505780579
"1602";"Slc22a13";"rpl9";"5";33,660002;4,29470411144323
"1603";"Slc22a13";"Tmbim6";"15";56,130003;85,2436985037277
"1604";"Rad54l";"Ctss";"3";40,740004;3,11578345458294
"1605";"Pnpla1";"Rps3";"7";54,070006;5,79770637660964
"1606";"Pnpla1";"Rps4x";"X";45,200001;3,64046135968562
"1607";"Gstk1";"Atf4";"15";37,850002;3,26396752288685
"1608";"Gfi1b";"Il1b";"2";62,970005;3,12638470027249
"1609";"Gm16845";"Malt1";"18";38,560002;3,63064826796305
"1610";"Lims2";"Irgm1";"11";28,840003;4,18309858513546
"1611";"Smg6";"Iqgap1";"7";45,680005;4,37121607785091
"1612";"Elmod3";"Il10ra";"9";24,840002;3,56704095074225
"1613";"Elmod3";"Rpl24";"16";33,740003;3,27675219532771
"1614";"Pde2a";"Rps3";"7";54,070006;7,63661626181402
"1615";"Fgd3";"Cd83";"13";21,600002;3,4181956585679
"1616";"Kdm5a";"Ptma";"1";43,960005;3,14808864804974
"1617";"Snora33";"Irgm1";"11";28,840003;3,2600697522463
"1618";"Gm16675";"Calr";"8";41,210003;3,18546186012863
"1619";"Dapk3";"spp1";"5";50,680004;3,228880449438
"1620";"Zfp947";"Il12b";"11";25,940001;3,2956796563424
"1621";"AW549877";"Cd14";"18";19,46;3,05275214815289
"1622";"Sipa1l3";"Mx2";"16";57,510005;3,48912512974772
"1623";"Tdp2";"Srgn";"10";32,420003;3,1625523946435
"1624";"Acp1";"Ptma";"1";43,960005;3,05982533762471
"1625";"Mex3d";"Erbb2ip";"13";56,160005;3,92040244990682
"1626";"Tbl2";"arpc1b";"5";85,030006;3,90455074336751
"1627";"Tbl2";"Rpl24";"16";33,740003;4,35968791620074
"1628";"Abra";"rpl9";"5";33,660002;4,29470411144324
"1629";"Abra";"Tmbim6";"15";56,130003;85,2436985037277
"1630";"Thap4";"Il1b";"2";62,970005;3,21878943068112
"1631";"Gtpbp6";"Rpl24";"16";33,740003;3,21590338805105
"1632";"Kdelr3";"Cd44";"2";54,130004;4,91200812993937
"1633";"Kdelr3";"Rap2b";"3";29,810002;3,41110429383736
"1634";"Kdelr3";"Rps4x";"X";45,200001;4,18230235538025
"1635";"Acsm2";"Hnrnpa3";"2";44,750002;3,95933007176428
"1636";"Acsm2";"Snx3";"10";22,890002;3,54363156752845
"1637";"Nat2";"Hmgb2";"8";29,900002;3,14532235783836
"1638";"Nat2";"Itm2b";"14";38,880003;5,45550353641867
"1639";"Rasal3";"Rps18";"17";17,98;3,33054646908668
"1640";"Dctn3";"Rpl23a";"11";46,740006;3,53943392374949
"1641";"Zglp1";"Rps9";"7";2,13;3,65650269949493
"1642";"Mecp2";"Cd63";"10";77,190009;4,02264302665174
"1643";"Klhl7";"Tnip1";"11";32,130004;3,10254379090773
"1644";"Gps1";"Ccrl2";"9";60,920005;3,01862863746046
"1645";"Gps1";"Erbb2ip";"13";56,160005;3,06385944167604
"1646";"D630041G03Rik";"Acp5";"9";8,380001;3,96740285310856
"1647";"Dhrs1";"Cd14";"18";19,46;3,07359669405473
"1648";"Zfp111";"Rps18";"17";17,98;3,51538478170063
"1649";"Rrp8";"Rpl23a";"11";46,740006;3,28444255702727
"1650";"Zscan12";"Sat1";"X";72,380002;3,38062876516416
"1651";"Sh3rf1";"Rpl7a";"2";19,1;3,88198133606574
"1652";"Ddx24";"Ccrl2";"9";60,920005;3,17760063957888
"1653";"Tnfrsf23";"Npc2";"12";39,370003;3,1888776140216
"1654";"Ercc2";"Malt1";"18";38,560002;3,29181138980788
"1655";"Dleu2";"Rpl24";"16";33,740003;7,9095951496905
"1656";"Pacrg";"Itpkb";"1";84,270009;3,39742315704677
"1657";"Pdcd1lg2";"Rps3a1";"3";37,830003;3,2946697178767
"1658";"Tmem204";"sdcbp";"4";2,91;17,1341214523573
"1659";"Rqcd1";"Tmbim6";"15";56,130003;3,09196583005604
"1660";"Mog";"sdcbp";"4";2,91;23,7657815217425
"1661";"Glipr2";"arpc1b";"5";85,030006;4,95298914755882
"1662";"Copb1";"Ptma";"1";43,960005;3,00483601119159
"1663";"Dcdc2b";"Rpl24";"16";33,740003;11,6934311376972
"1664";"Nop58";"Malt1";"18";38,560002;3,04025811334903
"1665";"Klhl3";"Slc6a6";"6";40,730004;3,88440233055205
"1666";"Paqr8";"Klf6";"13";2,94;3,69014940406633
"1667";"Ucp2";"isg15";"4";88,610006;3,1196169358286
"1668";"Ucp2";"Irg1";"14";51,670005;3,32469735455091
"1669";"Clec4a1";"Atp6v1e1";"6";57,010006;3,97690900941577
"1670";"Lum";"Rpl24";"16";33,740003;3,92945313225366
"1671";"Bmpr2";"Itpkb";"1";84,270009;4,04667670644172
"1672";"Bmpr2";"Gnb2l1";"11";28,770002;3,71947605893865
"1673";"Bmpr2";"Cox7a2l";"17";53,020004;4,29937977332903
"1674";"Taf8";"Cd274";"19";23,880004;3,06894875012027
"1675";"Klhl21";"Rpl35a";"16";23,590002;3,35099956299293
"1676";"Ddx46";"Gapdh";"6";59,320007;3,27332171743869
"1677";"Ung";"Rpl24";"16";33,740003;3,12628329309893
"1678";"Mbd5";"Mtpn";"6";15,270001;3,01017432956133
"1679";"Lipm";"Cd36";"5";8,11;9,7920092928017
"1680";"Tmtc4";"Il10ra";"9";24,840002;5,54994236233587
"1681";"Gm10825";"Snx3";"10";22,890002;3,28785499974292
"1682";"Phex";"Rplp1";"9";33,500003;3,9488659351759
"1683";"Ccdc50";"Rpl35a";"16";23,590002;3,46172083082634
"1684";"Olfr432";"rpl9";"5";33,660002;4,29470411144324
"1685";"Olfr432";"Tmbim6";"15";56,130003;85,2436985037277
"1686";"Hes3";"sdcbp";"4";2,91;9,73272735109369
"1687";"Chrac1";"Rps3";"7";54,070006;3,53805912131286
"1688";"Ccdc11";"Mtpn";"6";15,270001;3,11235434211118
"1689";"Ccdc11";"Rpl24";"16";33,740003;3,43424564886551
"1690";"Stab2";"sdcbp";"4";2,91;3,48927933864926
"1691";"Olfr1443";"rpl9";"5";33,660002;4,29470411144325
"1692";"Olfr1443";"Tmbim6";"15";56,130003;85,2436985037277
"1693";"Ly6c2";"Itpkb";"1";84,270009;3,15009853811622
"1694";"Ly6c2";"Rpl23a";"11";46,740006;4,56951814075651
"1695";"Eps15l1";"Msr1";"8";23,890001;3,11339048845508
"1696";"Wnt7b";"sdcbp";"4";2,91;12,1331304706786
"1697";"Cspg4";"Rplp1";"9";33,500003;4,81409770555565
"1698";"Coro2a";"Rmrp";"4";23,040001;3,79110096192365
"1699";"Coro2a";"Rps3";"7";54,070006;3,26521930811786
"1700";"Asb13";"Bc005537";"13";10,680001;4,18276329345284
"1701";"Asb13";"Rps18";"17";17,98;4,94168530156135
"1702";"Mtmr4";"sdcbp";"4";2,91;3,16302713887129
"1703";"Enox";"Ccl2";"11";49,820007;3,31142111280685
"1704";"Pigy";"Tor1aip1";"1";67,690008;4,01737825133945
"1705";"Thtpa";"Sat1";"X";72,380002;4,45468738363787
"1706";"F5";"Eif1";"11";63,46001;3,22566415593945
"1707";"Ctsc";"Iqgap1";"7";45,680005;9,36007940949014
"1708";"Ppp1ca";"Ptma";"1";43,960005;3,02332933521828
"1709";"Ppp1r16b";"Gapdh";"6";59,320007;3,11288618011178
"1710";"D2hgdh";"Tmbim6";"15";56,130003;3,39643510507945
"1711";"D2hgdh";"Atp5a1";"18";52,380004;4,3942893549931
"1712";"Tcf20";"Gapdh";"6";59,320007;3,58013918990127
"1713";"Zbtb46";"sdcbp";"4";2,91;5,17661519022081
"1714";"Ptpdc1";"Rpl24";"16";33,740003;3,23358513753125
"1715";"Mad2l1bp";"Rps9";"7";2,13;3,25868773975265
"1716";"Bmi1";"Rpl10";"X";37,94;3,11919207541436
"1717";"Brpf1";"Nfkbia";"12";24,000002;3,12993983432767
"1718";"Bcl11b";"Spi1";"2";50,440003;3,11908439506263
"1719";"Bcl11b";"Rpl24";"16";33,740003;4,7058021495508
"1720";"Efcab8";"Cd36";"5";8,11;5,87683194345089
"1721";"Efcab8";"Lgmn";"12";51,450005;3,29023480837074
"1722";"Cd52";"Prdx1";"4";53,280004;4,04978391125593
"1723";"Ccdc79";"rpl9";"5";33,660002;4,29470411144324
"1724";"Ccdc79";"Tmbim6";"15";56,130003;85,2436985037277
"1725";"Lphn2";"Sep15";"3";68,940007;4,41647524191747
"1726";"Plxna3";"Wdr1";"5";20,630001;3,09800387944714
"1727";"Mmp25";"Rpl24";"16";33,740003;5,77205084437131
"1728";"Enoph1";"Rnf149";"1";18,330001;4,07870817624205
"1729";"Gm6402";"Gnb2l1";"11";28,770002;4,37479402444194
"1730";"Rnf17";"Hnrnpa3";"2";44,750002;3,5114786617565
"1731";"Nudcd1";"Nfkbia";"12";24,000002;3,03049419560633
"1732";"Htr2c";"sdcbp";"4";2,91;11,4241029732349
"1733";"Cntnap1";"Rps3a1";"3";37,830003;3,16014800379682
"1734";"Ceacam10";"Pik3r5";"11";41,690005;4,32993459756622
"1735";"D230030E09Rik";"sdcbp";"4";2,91;23,7657815217425
"1736";"Ero1lb";"Klf6";"13";2,94;7,38924744739711
"1737";"Slk";"Ptma";"1";43,960005;3,45186676514973
"1738";"Chd9";"Malt1";"18";38,560002;3,17635538250175
"1739";"Bcam";"Rps3a1";"3";37,830003;4,02765496071487
"1740";"Zmiz1";"Lgals3";"14";24,600001;3,48203270682496
"1741";"Ccdc134";"sdcbp";"4";2,91;3,24061463982995
"1742";"Ccdc134";"Rtp4";"16";14,550001;3,53097602253464
"1743";"Fcgr1";"arpc1b";"5";85,030006;3,8142747538709
"1744";"Zcchc9";"Npc2";"12";39,370003;3,81888637610435
"1745";"Snord12";"Eif1";"11";63,46001;3,20195896940086
"1746";"Tti1";"Fabp5";"3";2,47;3,29987543584187
"1747";"Tti1";"Itm2b";"14";38,880003;3,0389392748164
"1748";"Paqr6";"sdcbp";"4";2,91;4,86398543183849
"1749";"Paqr6";"Rpl35a";"16";23,590002;6,6456684899749
"1750";"Sp100";"arpc1b";"5";85,030006;4,09924606643055
"1751";"Nup85";"Arpc2";"1";38,490004;3,41650055455935
"1752";"Insl6";"Rnf149";"1";18,330001;3,92652916164185
"1753";"Lpar2";"Rpl24";"16";33,740003;11,8969505036237
"1754";"Nadk";"isg15";"4";88,610006;3,02050711879484
"1755";"Chd5";"Myl6";"10";76,750008;4,13157162636638
"1756";"Prkca";"Rps9";"7";2,13;3,79762131630341
"1757";"C1qb";"tnfrsf1b";"4";78,170005;6,95785120628662
"1758";"C1qb";"Ell2";"13";40,930004;3,24716453942983
"1759";"Limk1";"Cox7a2l";"17";53,020004;3,32961807445542
"1760";"Zmym2";"Rps18";"17";17,98;3,29302566461863
"1761";"Zmym2";"Ppp1ca";"19";3,89;4,15572397097193
"1762";"Bub1b";"Anxa5";"3";17,460001;3,02079135672647
"1763";"Chit1";"Rps3a1";"3";37,830003;4,29460102140448
"1764";"Nhej1";"Il10ra";"9";24,840002;3,22640305075509
"1765";"Nhej1";"Erbb2ip";"13";56,160005;3,64695438531439
"1766";"Nhej1";"Tpt1";"14";40,290004;3,42353241535365
"1767";"Nbl1";"Rps3a1";"3";37,830003;4,29460102140448
"1768";"Cd300e";"Actg1";"11";84,070012;3,73185661824475
"1769";"Gm5069";"Gapdh";"6";59,320007;3,26975828023211
"1770";"Cchcr1";"Cox7a2l";"17";53,020004;4,17312800442538
"1771";"Timm8b";"spp1";"5";50,680004;3,65217282482216
"1772";"Tmem14c";"Ctss";"3";40,740004;3,49924336706778
"1773";"Tmem14c";"Erbb2ip";"13";56,160005;3,65568699830339
"1774";"Tmem86b";"Rpl34";"3";60,550006;3,30059844323273
"1775";"Mir1b";"Rps3a1";"3";37,830003;4,29460102914591
"1776";"Ptprf";"Rpl24";"16";33,740003;5,41043788000862
"1777";"Ptprf";"Ppp1ca";"19";3,89;3,18539886342952
"1778";"Whsc1";"Pik3r5";"11";41,690005;3,27580641779104
"1779";"Baat1";"Rpl17";"18";50,960003;3,02192479740203
"1780";"Nav2";"Rps11";"7";29,140003;6,3458651490254
"1781";"H1foo";"Tnip1";"11";32,130004;3,9882901157671
"1782";"Rsl24d1";"Itm2b";"14";38,880003;3,89159621491468
"1783";"G630071F17";"Cd53";"3";46,530005;3,26213384856798
"1784";"D330050I16Rik";"Il10ra";"9";24,840002;3,26390992795137
"1785";"Metap1d";"Spi1";"2";50,440003;6,83981162063188
"1786";"Fgd4";"Calr";"8";41,210003;3,93183657766892
"1787";"Phospho1";"Cd36";"5";8,11;4,29460110290575
"1788";"Snord33";"Malt1";"18";38,560002;3,13128742771582
"1789";"Gpr153";"Mx2";"16";57,510005;4,04491017922793
"1790";"Tsc22d1";"Rps24";"14";14,42;3,08177268258918
